2  523.54	1.644133e-01	7.546244e-02	-1.933219e+01	5.224625e+00	2.249491e+00	6.772965e+01	-1.942423e+01	7.096038e-01	2.148549e-01	
1  524.589	6.920014e-02	1.627750e-01	-2.037387e+01	3.064299e+00	2.245122e+00	6.736790e+01	-1.943985e+01	7.170567e-01	1.200887e-01	
1  524.483	4.426621e-02	1.881793e-01	-1.921687e+01	4.368962e+00	2.243418e+00	6.848233e+01	-1.940451e+01	7.182680e-01	9.347565e-02	
2  523.963	5.306487e-02	1.848823e-01	-1.819691e+01	5.124314e+00	2.232510e+00	6.836823e+01	-1.940562e+01	7.128350e-01	1.022053e-01	
3  527.314	5.306487e-02	1.848823e-01	-1.819691e+01	5.124314e+00	2.232510e+00	6.836823e+01	-1.939501e+01	7.128350e-01	1.022053e-01	
3  527.195	5.226308e-02	1.890754e-01	-1.761580e+01	5.204774e+00	2.232640e+00	6.835900e+01	-1.939375e+01	7.094277e-01	1.014196e-01	
1  527.872	8.150143e-03	2.232872e-01	-1.729912e+01	4.413905e+00	2.239917e+00	6.843997e+01	-1.939587e+01	7.192898e-01	5.734576e-02	
4  526.498	8.150143e-03	2.232872e-01	-1.729912e+01	4.413905e+00	2.239917e+00	6.843997e+01	-1.941468e+01	7.192898e-01	5.734576e-02	
3  528.541	5.496301e-02	1.737016e-01	-1.793407e+01	3.540532e+00	2.223837e+00	6.765744e+01	-1.944082e+01	7.212675e-01	1.049519e-01	
1  527.459	5.496301e-02	1.737016e-01	-1.793407e+01	3.540532e+00	2.223837e+00	6.765744e+01	-1.943810e+01	7.212675e-01	1.049519e-01	
1  526.221	9.885632e-02	1.308349e-01	-1.751378e+01	3.168314e+00	2.232400e+00	6.741669e+01	-1.944504e+01	7.196943e-01	1.493913e-01	
1  529.477	4.623794e-02	1.739750e-01	-1.727593e+01	3.643934e+00	2.239813e+00	6.801532e+01	-1.943049e+01	7.298993e-01	9.604754e-02	
11  529.439	6.328902e-02	1.576011e-01	-1.774240e+01	2.483698e+00	2.238648e+00	6.752089e+01	-1.944589e+01	7.285144e-01	1.138052e-01	
4  528.595	6.328902e-02	1.576011e-01	-1.774240e+01	2.483698e+00	2.238648e+00	6.752089e+01	-1.944188e+01	7.285144e-01	1.138052e-01	
9  526.878	9.175360e-02	1.339827e-01	-1.826448e+01	2.807786e+00	2.247558e+00	6.735695e+01	-1.944453e+01	7.232252e-01	1.427124e-01	
1  525.571	1.491147e-01	7.931326e-02	-1.766003e+01	3.737075e+00	2.246975e+00	6.840517e+01	-1.941013e+01	7.220982e-01	1.985112e-01	
3  526.312	1.491147e-01	7.931326e-02	-1.766003e+01	3.737075e+00	2.246975e+00	6.840517e+01	-1.940371e+01	7.220982e-01	1.985112e-01	
3  529.08	3.217526e-02	1.928564e-01	-1.733791e+01	2.820487e+00	2.258827e+00	6.751222e+01	-1.943353e+01	7.239172e-01	8.314715e-02	
1  529.333	4.977474e-02	1.722866e-01	-1.854869e+01	1.832128e+00	2.253193e+00	6.761256e+01	-1.943195e+01	7.271622e-01	1.004722e-01	
1  528.858	4.977474e-02	1.722866e-01	-1.854869e+01	1.832128e+00	2.253193e+00	6.761256e+01	-1.943438e+01	7.271622e-01	1.004722e-01	
6  527.275	2.215464e-02	2.081574e-01	-1.913329e+01	1.008343e+00	2.260934e+00	6.738065e+01	-1.943796e+01	7.183908e-01	7.337218e-02	
3  528.644	2.215464e-02	2.081574e-01	-1.913329e+01	1.008343e+00	2.260934e+00	6.738065e+01	-1.943277e+01	7.183908e-01	7.337218e-02	
4  526.069	1.977704e-02	2.193325e-01	-1.853227e+01	1.080596e+00	2.255257e+00	6.716712e+01	-1.943555e+01	7.093924e-01	7.119490e-02	
6  524.614	1.977704e-02	2.193325e-01	-1.853227e+01	1.080596e+00	2.255257e+00	6.716712e+01	-1.944167e+01	7.093924e-01	7.119490e-02	
9  524.174	7.874761e-02	1.694916e-01	-1.864938e+01	1.480626e+00	2.251754e+00	6.744962e+01	-1.942848e+01	7.007703e-01	1.296587e-01	
14  524.922	1.013079e-01	1.368174e-01	-1.705294e+01	2.766504e+00	2.255527e+00	6.853463e+01	-1.939874e+01	7.124055e-01	1.507001e-01	
6  524.342	5.888888e-02	1.851678e-01	-1.911290e+01	1.645991e+00	2.255188e+00	6.793265e+01	-1.941518e+01	7.056009e-01	1.091529e-01	
2  524.557	5.888888e-02	1.851678e-01	-1.911290e+01	1.645991e+00	2.255188e+00	6.793265e+01	-1.941952e+01	7.056009e-01	1.091529e-01	
12  523.543	4.979924e-03	2.353342e-01	-1.838130e+01	1.414529e+00	2.244657e+00	6.793869e+01	-1.942139e+01	7.095806e-01	5.500688e-02	
4  523.257	4.979924e-03	2.353342e-01	-1.838130e+01	1.414529e+00	2.244657e+00	6.793869e+01	-1.941719e+01	7.095806e-01	5.500688e-02	
3  523.801	2.630626e-02	2.155065e-01	-1.985099e+01	1.047464e+00	2.247681e+00	6.838518e+01	-1.940242e+01	7.086695e-01	7.574676e-02	
5  523.8	2.630626e-02	2.155065e-01	-1.985099e+01	1.047464e+00	2.247681e+00	6.838518e+01	-1.940445e+01	7.086695e-01	7.574676e-02	
2  524.355	1.899917e-02	2.291019e-01	-1.919255e+01	1.192932e+00	2.248207e+00	6.828505e+01	-1.940472e+01	7.022245e-01	6.859605e-02	
7  524.729	1.899917e-02	2.291019e-01	-1.919255e+01	1.192932e+00	2.248207e+00	6.828505e+01	-1.939994e+01	7.022245e-01	6.859605e-02	
7  524.989	1.899917e-02	2.291019e-01	-1.919255e+01	1.192932e+00	2.248207e+00	6.828505e+01	-1.939888e+01	7.022245e-01	6.859605e-02	
5  524.523	1.899917e-02	2.291019e-01	-1.919255e+01	1.192932e+00	2.248207e+00	6.828505e+01	-1.940634e+01	7.022245e-01	6.859605e-02	
16  523.608	4.136379e-03	2.389552e-01	-1.741545e+01	2.256633e+00	2.231471e+00	6.737047e+01	-1.943749e+01	7.062449e-01	5.472026e-02	
7  524.197	4.136379e-03	2.389552e-01	-1.741545e+01	2.256633e+00	2.231471e+00	6.737047e+01	-1.944010e+01	7.062449e-01	5.472026e-02	
14  524.347	4.136379e-03	2.389552e-01	-1.741545e+01	2.256633e+00	2.231471e+00	6.737047e+01	-1.944058e+01	7.062449e-01	5.472026e-02	
5  524.665	4.136379e-03	2.389552e-01	-1.741545e+01	2.256633e+00	2.231471e+00	6.737047e+01	-1.944148e+01	7.062449e-01	5.472026e-02	
4  524.17	3.507534e-02	2.075713e-01	-1.830425e+01	3.287948e+00	2.239806e+00	6.756831e+01	-1.943505e+01	7.068035e-01	8.554601e-02	
1  524.258	6.691059e-02	1.779986e-01	-1.767340e+01	3.155624e+00	2.240129e+00	6.728304e+01	-1.944294e+01	7.041042e-01	1.178173e-01	
3  524.291	2.106360e-02	2.214424e-01	-1.808246e+01	2.857832e+00	2.244159e+00	6.755362e+01	-1.943562e+01	7.068268e-01	7.165160e-02	
1  525.273	8.203893e-02	1.574332e-01	-1.711588e+01	4.809071e+00	2.252089e+00	6.850920e+01	-1.940642e+01	7.110952e-01	1.313945e-01	
6  525.04	8.203893e-02	1.574332e-01	-1.711588e+01	4.809071e+00	2.252089e+00	6.850920e+01	-1.939557e+01	7.110952e-01	1.313945e-01	
2  525.223	4.333253e-02	1.998486e-01	-1.768634e+01	3.663666e+00	2.251419e+00	6.865872e+01	-1.938947e+01	7.076156e-01	9.245916e-02	
2  524.134	8.317008e-02	1.616304e-01	-1.953015e+01	2.712715e+00	2.245113e+00	6.815085e+01	-1.940482e+01	7.053959e-01	1.328959e-01	
4  524.534	5.708089e-02	1.932048e-01	-2.069174e+01	1.882224e+00	2.246834e+00	6.745189e+01	-1.942440e+01	6.988354e-01	1.078804e-01	
6  524.652	5.708089e-02	1.932048e-01	-2.069174e+01	1.882224e+00	2.246834e+00	6.745189e+01	-1.943373e+01	6.988354e-01	1.078804e-01	
1  524.611	8.100297e-02	1.621674e-01	-2.019619e+01	2.550671e+00	2.253065e+00	6.731263e+01	-1.944109e+01	7.056025e-01	1.321504e-01	
2  523.984	8.100297e-02	1.621674e-01	-2.019619e+01	2.550671e+00	2.253065e+00	6.731263e+01	-1.943624e+01	7.056025e-01	1.321504e-01	
4  524.112	1.311584e-01	1.185543e-01	-1.849080e+01	2.759242e+00	2.247980e+00	6.700475e+01	-1.944290e+01	6.987015e-01	1.826637e-01	
1  523.404	4.781075e-02	1.990869e-01	-1.847411e+01	2.805941e+00	2.243039e+00	6.712585e+01	-1.944063e+01	7.018122e-01	9.902071e-02	
6  523.74	4.781075e-02	1.990869e-01	-1.847411e+01	2.805941e+00	2.243039e+00	6.712585e+01	-1.944414e+01	7.018122e-01	9.902071e-02	
2  523.861	6.024418e-02	1.816607e-01	-1.782376e+01	2.931713e+00	2.242215e+00	6.683892e+01	-1.945541e+01	7.063821e-01	1.118763e-01	
3  523.973	1.100815e-01	1.325393e-01	-1.870577e+01	3.062495e+00	2.241844e+00	6.670534e+01	-1.945913e+01	7.054672e-01	1.619123e-01	
8  524.41	1.195841e-01	1.189437e-01	-1.984371e+01	2.205151e+00	2.231082e+00	6.685653e+01	-1.945654e+01	7.100355e-01	1.709400e-01	
3  523.882	3.216463e-02	2.079108e-01	-1.768582e+01	3.174861e+00	2.231232e+00	6.733421e+01	-1.944090e+01	7.092117e-01	8.279774e-02	
4  524.751	9.543247e-03	2.341042e-01	-1.807457e+01	1.336368e+00	2.227098e+00	6.670400e+01	-1.945950e+01	7.047699e-01	6.104470e-02	
1  523.536	7.559392e-02	1.665241e-01	-1.889174e+01	1.827307e+00	2.235018e+00	6.758164e+01	-1.943226e+01	7.074570e-01	1.259398e-01	
6  525.448	1.675112e-01	8.005202e-02	-1.806414e+01	1.308094e+00	2.236459e+00	6.883224e+01	-1.939042e+01	7.037970e-01	2.160747e-01	
23  525.887	1.389354e-01	1.166043e-01	-1.700499e+01	1.508182e+00	2.242178e+00	6.794516e+01	-1.941458e+01	6.944183e-01	1.888992e-01	
6  526.417	1.389354e-01	1.166043e-01	-1.700499e+01	1.508182e+00	2.242178e+00	6.794516e+01	-1.941662e+01	6.944183e-01	1.888992e-01	
1  524.649	1.486860e-01	1.009216e-01	-1.760728e+01	1.561354e+00	2.244968e+00	6.756729e+01	-1.943111e+01	6.997280e-01	1.992712e-01	
1  524.283	1.486860e-01	1.009216e-01	-1.760728e+01	1.561354e+00	2.244968e+00	6.756729e+01	-1.942979e+01	6.997280e-01	1.992712e-01	
5  524.376	1.416562e-01	1.093183e-01	-1.731163e+01	1.351259e+00	2.239801e+00	6.718607e+01	-1.944128e+01	6.978990e-01	1.927027e-01	
1  524.614	5.672724e-02	1.856872e-01	-1.702028e+01	2.244468e+00	2.226719e+00	6.704984e+01	-1.944970e+01	7.065420e-01	1.076903e-01	
1  524.726	5.672724e-02	1.856872e-01	-1.702028e+01	2.244468e+00	2.226719e+00	6.704984e+01	-1.945013e+01	7.065420e-01	1.076903e-01	
4  525.134	5.480932e-02	1.798440e-01	-1.801256e+01	1.168080e+00	2.232277e+00	6.704200e+01	-1.945401e+01	7.141676e-01	1.059080e-01	
1  525.465	9.794125e-02	1.384525e-01	-1.759073e+01	1.840029e+00	2.246415e+00	6.659960e+01	-1.946667e+01	7.114262e-01	1.500398e-01	
1  525.12	1.213743e-02	2.284981e-01	-1.712009e+01	1.807576e+00	2.251009e+00	6.672150e+01	-1.946103e+01	7.072717e-01	6.414899e-02	
