6  10270.5	3.065761e-01	3.943468e-01	-2.012162e+01	3.178936e+00	2.228142e+00	5.989056e+01	-1.902000e+01	2.350611e-01	3.704913e-01	
1  10121.7	3.065761e-01	3.943468e-01	-2.012162e+01	3.178936e+00	2.228142e+00	5.989056e+01	-1.902535e+01	2.350611e-01	3.704913e-01	
3  9984.96	2.883503e-01	3.743347e-01	-2.005000e+01	3.238485e+00	2.216323e+00	5.978312e+01	-1.902535e+01	2.733993e-01	3.521648e-01	
4  9869.13	2.435006e-01	3.744619e-01	-2.026378e+01	3.167783e+00	2.194004e+00	5.978037e+01	-1.902535e+01	3.187405e-01	3.066964e-01	
4  9812.43	2.695406e-01	3.138892e-01	-2.044593e+01	3.003496e+00	2.202861e+00	5.981101e+01	-1.902535e+01	3.530905e-01	3.329193e-01	
1  9743.34	3.213283e-01	2.833245e-01	-2.037332e+01	2.931726e+00	2.191491e+00	5.990288e+01	-1.902535e+01	3.323788e-01	3.841959e-01	
3  9738.13	2.943530e-01	2.541322e-01	-2.037603e+01	2.986526e+00	2.206354e+00	5.993721e+01	-1.902535e+01	3.882049e-01	3.575623e-01	
8  9646.17	3.168064e-01	2.849955e-01	-2.047641e+01	2.997295e+00	2.206218e+00	5.999165e+01	-1.902535e+01	3.350068e-01	3.798973e-01	
4  9583.12	3.299852e-01	2.425291e-01	-2.044391e+01	3.130904e+00	2.199133e+00	6.006354e+01	-1.902535e+01	3.646420e-01	3.927287e-01	
7  9548.84	3.299852e-01	2.425291e-01	-2.044391e+01	3.130904e+00	2.199133e+00	6.006354e+01	-1.902650e+01	3.646420e-01	3.927287e-01	
1  9480.62	3.299852e-01	2.425291e-01	-2.044391e+01	3.130904e+00	2.199133e+00	6.006354e+01	-1.902880e+01	3.646420e-01	3.927287e-01	
8  9376.91	3.400636e-01	2.489259e-01	-2.051122e+01	3.066336e+00	2.182312e+00	6.019391e+01	-1.902880e+01	3.489030e-01	4.020713e-01	
5  9350.53	3.640690e-01	2.290131e-01	-2.055852e+01	3.006800e+00	2.193935e+00	6.021336e+01	-1.902880e+01	3.445298e-01	4.263574e-01	
1  9084.32	3.640690e-01	2.290131e-01	-2.055852e+01	3.006800e+00	2.193935e+00	6.021336e+01	-1.903811e+01	3.445298e-01	4.263574e-01	
1  8918.47	3.013471e-01	3.054138e-01	-2.068279e+01	2.968330e+00	2.174330e+00	6.046333e+01	-1.903811e+01	3.319021e-01	3.625852e-01	
11  8809.25	2.841843e-01	2.798506e-01	-2.063110e+01	2.727266e+00	2.177295e+00	6.053306e+01	-1.903811e+01	3.746885e-01	3.453623e-01	
1  8666.36	3.052791e-01	2.673804e-01	-2.076608e+01	2.901612e+00	2.163735e+00	6.071785e+01	-1.903811e+01	3.668042e-01	3.657174e-01	
6  8467.08	3.052791e-01	2.673804e-01	-2.076608e+01	2.901612e+00	2.163735e+00	6.071785e+01	-1.904535e+01	3.668042e-01	3.657174e-01	
1  8397.61	3.253563e-01	2.828697e-01	-2.067908e+01	2.883125e+00	2.179951e+00	6.087295e+01	-1.904535e+01	3.311081e-01	3.859247e-01	
1  8388.74	3.253563e-01	2.828697e-01	-2.067908e+01	2.883125e+00	2.179951e+00	6.087295e+01	-1.904569e+01	3.311081e-01	3.859247e-01	
4  8296.51	3.335239e-01	2.449863e-01	-2.072554e+01	2.919790e+00	2.167354e+00	6.091692e+01	-1.904569e+01	3.612509e-01	3.936655e-01	
6  8294.04	3.286323e-01	2.071653e-01	-2.081611e+01	2.877397e+00	2.177057e+00	6.090173e+01	-1.904569e+01	4.036718e-01	3.890654e-01	
2  8235.54	3.795334e-01	2.187910e-01	-2.079662e+01	2.885847e+00	2.183070e+00	6.102786e+01	-1.904569e+01	3.412335e-01	4.398785e-01	
10  8052.06	3.849275e-01	1.811272e-01	-2.075689e+01	2.847956e+00	2.201462e+00	6.115638e+01	-1.904569e+01	3.732652e-01	4.455109e-01	
1  7955.44	4.331868e-01	1.608071e-01	-2.086356e+01	2.723938e+00	2.198087e+00	6.136258e+01	-1.904569e+01	3.458228e-01	4.932742e-01	
2  7787.85	4.453974e-01	1.314149e-01	-2.092404e+01	2.659845e+00	2.179884e+00	6.154736e+01	-1.904569e+01	3.638458e-01	5.046439e-01	
