4  9946.28	2.293546e-01	2.819669e-01	-1.984450e+01	3.081865e+00	2.250219e+00	6.000204e+01	-1.902000e+01	4.242870e-01	2.936458e-01	
2  9814.25	1.782436e-01	3.757580e-01	-1.961127e+01	3.082963e+00	2.228201e+00	5.999757e+01	-1.902000e+01	3.822089e-01	2.419327e-01	
1  9319.58	1.782436e-01	3.757580e-01	-1.961127e+01	3.082963e+00	2.228201e+00	5.999757e+01	-1.903645e+01	3.822089e-01	2.419327e-01	
1  9212.29	1.709812e-01	4.382856e-01	-1.948986e+01	3.145006e+00	2.226250e+00	6.011581e+01	-1.903645e+01	3.272484e-01	2.343660e-01	
4  9137.25	1.251581e-01	4.526612e-01	-1.927651e+01	3.197591e+00	2.243666e+00	6.015989e+01	-1.903645e+01	3.583076e-01	1.889313e-01	
1  9045.56	1.317620e-01	4.495982e-01	-1.915449e+01	3.273846e+00	2.251372e+00	6.025890e+01	-1.903645e+01	3.547643e-01	1.955380e-01	
2  8894.17	1.317620e-01	4.495982e-01	-1.915449e+01	3.273846e+00	2.251372e+00	6.025890e+01	-1.904178e+01	3.547643e-01	1.955380e-01	
3  8727.2	1.052138e-01	4.701795e-01	-1.912525e+01	3.221156e+00	2.272978e+00	6.044183e+01	-1.904178e+01	3.605259e-01	1.691957e-01	
2  8702.21	1.964500e-01	4.137361e-01	-1.908197e+01	3.131189e+00	2.262139e+00	6.053426e+01	-1.904178e+01	3.262244e-01	2.599409e-01	
1  8688.45	1.964500e-01	4.137361e-01	-1.908197e+01	3.131189e+00	2.262139e+00	6.053426e+01	-1.904229e+01	3.262244e-01	2.599409e-01	
3  8616.85	1.631024e-01	3.985285e-01	-1.915353e+01	3.037510e+00	2.246241e+00	6.056118e+01	-1.904229e+01	3.752695e-01	2.261035e-01	
7  8541.95	1.490305e-01	4.245145e-01	-1.916812e+01	3.037718e+00	2.238408e+00	6.065273e+01	-1.904229e+01	3.637587e-01	2.116286e-01	
1  8534.37	1.049351e-01	4.818078e-01	-1.901267e+01	3.135093e+00	2.268843e+00	6.066376e+01	-1.904229e+01	3.497566e-01	1.683374e-01	
1  8528.91	3.509906e-02	5.677484e-01	-1.902291e+01	3.046605e+00	2.251958e+00	6.071530e+01	-1.904229e+01	3.342178e-01	9.793573e-02	
3  8470.51	8.686178e-02	4.559719e-01	-1.890833e+01	3.023371e+00	2.275705e+00	6.073750e+01	-1.904229e+01	3.936339e-01	1.502963e-01	
1  8393.36	1.413691e-01	4.574183e-01	-1.899309e+01	2.997679e+00	2.276721e+00	6.086499e+01	-1.904229e+01	3.379186e-01	2.045655e-01	
4  8348.67	1.937502e-01	4.050544e-01	-1.893391e+01	3.017890e+00	2.279986e+00	6.092146e+01	-1.904229e+01	3.379308e-01	2.569175e-01	
1  7705.43	1.937502e-01	4.050544e-01	-1.893391e+01	3.017890e+00	2.279986e+00	6.092146e+01	-1.906720e+01	3.379308e-01	2.569175e-01	
6  7604.84	1.772543e-01	4.148812e-01	-1.899588e+01	3.112425e+00	2.266224e+00	6.103555e+01	-1.906720e+01	3.452054e-01	2.398163e-01	
6  7324.51	1.772543e-01	4.148812e-01	-1.899588e+01	3.112425e+00	2.266224e+00	6.103555e+01	-1.907855e+01	3.452054e-01	2.398163e-01	
1  7259.26	1.637795e-01	3.923377e-01	-1.887725e+01	3.138504e+00	2.249853e+00	6.103839e+01	-1.907855e+01	3.816691e-01	2.258962e-01	
3  7144.89	1.637795e-01	3.923377e-01	-1.887725e+01	3.138504e+00	2.249853e+00	6.103839e+01	-1.908313e+01	3.816691e-01	2.258962e-01	
4  7094.79	1.984577e-01	3.162310e-01	-1.882831e+01	3.057278e+00	2.245222e+00	6.112412e+01	-1.908313e+01	4.233959e-01	2.602763e-01	
8  7054.88	1.984577e-01	3.162310e-01	-1.882831e+01	3.057278e+00	2.245222e+00	6.112412e+01	-1.908470e+01	4.233959e-01	2.602763e-01	
1  7051.93	2.309449e-01	2.849510e-01	-1.901098e+01	3.224558e+00	2.254085e+00	6.112267e+01	-1.908470e+01	4.219486e-01	2.930037e-01	
4  7029.52	2.425639e-01	3.244059e-01	-1.917645e+01	3.251023e+00	2.270215e+00	6.115370e+01	-1.908470e+01	3.705064e-01	3.049911e-01	
3  6975.45	2.199567e-01	2.923031e-01	-1.916739e+01	3.162288e+00	2.267628e+00	6.122172e+01	-1.908470e+01	4.254243e-01	2.821762e-01	
1  6923.4	1.824822e-01	3.295464e-01	-1.904016e+01	3.257616e+00	2.267897e+00	6.128686e+01	-1.908470e+01	4.257807e-01	2.445767e-01	
4  6824.73	1.662329e-01	3.640502e-01	-1.896556e+01	3.304067e+00	2.282133e+00	6.139202e+01	-1.908470e+01	4.073614e-01	2.284926e-01	
2  6712.45	1.662329e-01	3.640502e-01	-1.896556e+01	3.304067e+00	2.282133e+00	6.139202e+01	-1.908930e+01	4.073614e-01	2.284926e-01	
2  6633.39	1.399260e-01	3.763644e-01	-1.902187e+01	3.314903e+00	2.258876e+00	6.150685e+01	-1.908930e+01	4.222014e-01	2.013386e-01	
2  6585.65	1.540081e-01	4.198331e-01	-1.890595e+01	3.218056e+00	2.249660e+00	6.166873e+01	-1.908930e+01	3.652155e-01	2.148564e-01	
1  6524.78	1.013279e-01	3.893004e-01	-1.890970e+01	3.267638e+00	2.258265e+00	6.169497e+01	-1.908930e+01	4.482541e-01	1.623505e-01	
5  6468.65	1.013279e-01	3.893004e-01	-1.890970e+01	3.267638e+00	2.258265e+00	6.169497e+01	-1.909160e+01	4.482541e-01	1.623505e-01	
2  6380.73	1.547126e-01	3.682109e-01	-1.893327e+01	3.194962e+00	2.252681e+00	6.176988e+01	-1.909160e+01	4.162534e-01	2.154409e-01	
2  6333.51	1.547126e-01	3.682109e-01	-1.893327e+01	3.194962e+00	2.252681e+00	6.176988e+01	-1.909360e+01	4.162534e-01	2.154409e-01	
3  6287.93	2.146526e-01	3.347513e-01	-1.907715e+01	3.212367e+00	2.266683e+00	6.186877e+01	-1.909360e+01	3.896015e-01	2.755528e-01	
2  6127.34	1.581979e-01	3.925681e-01	-1.911763e+01	3.196936e+00	2.282673e+00	6.211451e+01	-1.909360e+01	3.883066e-01	2.190316e-01	
3  5900.37	1.581979e-01	3.925681e-01	-1.911763e+01	3.196936e+00	2.282673e+00	6.211451e+01	-1.910396e+01	3.883066e-01	2.190316e-01	
