2  9748.04	3.262124e-01	2.620585e-01	-2.010169e+01	3.072983e+00	2.240044e+00	6.002078e+01	-1.902000e+01	3.476602e-01	3.901809e-01	
4  9727.3	4.265630e-01	1.783820e-01	-2.018790e+01	3.035248e+00	2.234122e+00	6.005684e+01	-1.902000e+01	3.312271e-01	4.902906e-01	
1  9231.76	4.265630e-01	1.783820e-01	-2.018790e+01	3.035248e+00	2.234122e+00	6.005684e+01	-1.903712e+01	3.312271e-01	4.902906e-01	
6  9118.49	3.622481e-01	2.359878e-01	-2.013469e+01	3.032411e+00	2.236183e+00	6.017580e+01	-1.903712e+01	3.381315e-01	4.257809e-01	
2  8740.32	3.622481e-01	2.359878e-01	-2.013469e+01	3.032411e+00	2.236183e+00	6.017580e+01	-1.905065e+01	3.381315e-01	4.257809e-01	
5  8727.88	3.181437e-01	2.635925e-01	-2.030674e+01	3.009266e+00	2.249141e+00	6.016531e+01	-1.905065e+01	3.542510e-01	3.820566e-01	
1  8325.58	3.181437e-01	2.635925e-01	-2.030674e+01	3.009266e+00	2.249141e+00	6.016531e+01	-1.906528e+01	3.542510e-01	3.820566e-01	
1  8157.91	3.124792e-01	2.647651e-01	-2.035139e+01	2.990388e+00	2.260209e+00	6.035858e+01	-1.906528e+01	3.588484e-01	3.762873e-01	
4  8129.03	2.553175e-01	2.801041e-01	-2.023577e+01	3.164708e+00	2.228088e+00	6.043192e+01	-1.906528e+01	4.017056e-01	3.180913e-01	
1  8053	2.704303e-01	2.936261e-01	-2.008324e+01	3.130341e+00	2.230582e+00	6.049243e+01	-1.906528e+01	3.731285e-01	3.331467e-01	
3  7929.92	2.704303e-01	2.936261e-01	-2.008324e+01	3.130341e+00	2.230582e+00	6.049243e+01	-1.906990e+01	3.731285e-01	3.331467e-01	
1  7914.05	3.210880e-01	2.680813e-01	-1.999530e+01	3.231799e+00	2.218295e+00	6.055567e+01	-1.906990e+01	3.484817e-01	3.833384e-01	
1  7906.77	3.522721e-01	2.150979e-01	-1.993207e+01	3.098653e+00	2.194115e+00	6.055458e+01	-1.906990e+01	3.709383e-01	4.138653e-01	
2  7824.7	3.777431e-01	2.295935e-01	-1.991048e+01	3.063210e+00	2.205743e+00	6.075397e+01	-1.906990e+01	3.310608e-01	4.392478e-01	
3  7816.24	3.777431e-01	2.295935e-01	-1.991048e+01	3.063210e+00	2.205743e+00	6.075397e+01	-1.907024e+01	3.310608e-01	4.392478e-01	
4  7732.57	3.520096e-01	1.649675e-01	-1.985166e+01	3.140115e+00	2.202624e+00	6.078895e+01	-1.907024e+01	4.215757e-01	4.133590e-01	
3  7436.44	3.520096e-01	1.649675e-01	-1.985166e+01	3.140115e+00	2.202624e+00	6.078895e+01	-1.908139e+01	4.215757e-01	4.133590e-01	
1  7419.12	4.186617e-01	1.786982e-01	-1.994540e+01	3.228845e+00	2.208533e+00	6.087097e+01	-1.908139e+01	3.411988e-01	4.800055e-01	
10  7357.14	3.542986e-01	2.085031e-01	-1.989221e+01	3.184742e+00	2.177864e+00	6.089154e+01	-1.908139e+01	3.766256e-01	4.147738e-01	
5  7259.18	3.542986e-01	2.085031e-01	-1.989221e+01	3.184742e+00	2.177864e+00	6.089154e+01	-1.908531e+01	3.766256e-01	4.147738e-01	
1  7139.34	3.917663e-01	1.609883e-01	-1.987395e+01	3.394558e+00	2.181695e+00	6.103108e+01	-1.908531e+01	3.868466e-01	4.520680e-01	
1  7082.78	3.764702e-01	1.693568e-01	-1.984057e+01	3.509308e+00	2.204800e+00	6.107302e+01	-1.908531e+01	3.932376e-01	4.373087e-01	
1  6994.94	3.764702e-01	1.693568e-01	-1.984057e+01	3.509308e+00	2.204800e+00	6.107302e+01	-1.908886e+01	3.932376e-01	4.373087e-01	
1  6894.23	3.588184e-01	1.884725e-01	-1.982516e+01	3.412504e+00	2.221879e+00	6.119222e+01	-1.908886e+01	3.915548e-01	4.198762e-01	
5  6818.17	3.911321e-01	1.552076e-01	-1.986869e+01	3.439699e+00	2.236508e+00	6.128326e+01	-1.908886e+01	3.922981e-01	4.523981e-01	
4  6561.83	3.911321e-01	1.552076e-01	-1.986869e+01	3.439699e+00	2.236508e+00	6.128326e+01	-1.909957e+01	3.922981e-01	4.523981e-01	
2  6534.92	3.469915e-01	2.239207e-01	-1.992683e+01	3.369156e+00	2.264452e+00	6.137202e+01	-1.909957e+01	3.671611e-01	4.088223e-01	
8  6488.38	2.534733e-01	2.616826e-01	-2.006617e+01	3.408917e+00	2.227368e+00	6.138544e+01	-1.909957e+01	4.239286e-01	3.142929e-01	
2  6385.39	2.534733e-01	2.616826e-01	-2.006617e+01	3.408917e+00	2.227368e+00	6.138544e+01	-1.910388e+01	4.239286e-01	3.142929e-01	
5  6371.24	2.164573e-01	2.771811e-01	-1.997296e+01	3.225719e+00	2.214147e+00	6.144998e+01	-1.910388e+01	4.459241e-01	2.767991e-01	
4  6275.36	2.164573e-01	2.771811e-01	-1.997296e+01	3.225719e+00	2.214147e+00	6.144998e+01	-1.910787e+01	4.459241e-01	2.767991e-01	
2  6263.32	1.857403e-01	3.219233e-01	-1.986955e+01	3.259877e+00	2.197741e+00	6.145507e+01	-1.910787e+01	4.323432e-01	2.456378e-01	
1  6230.55	1.186212e-01	3.778338e-01	-1.980782e+01	3.337358e+00	2.199944e+00	6.151490e+01	-1.910787e+01	4.436102e-01	1.784604e-01	
1  6220.24	1.186212e-01	3.778338e-01	-1.980782e+01	3.337358e+00	2.199944e+00	6.151490e+01	-1.910830e+01	4.436102e-01	1.784604e-01	
1  6167.91	1.667066e-01	3.437110e-01	-1.995071e+01	3.384479e+00	2.226095e+00	6.154330e+01	-1.910830e+01	4.290126e-01	2.271810e-01	
4  6128.89	1.596738e-01	3.619071e-01	-2.012342e+01	3.385651e+00	2.231427e+00	6.158901e+01	-1.910830e+01	4.177986e-01	2.201990e-01	
4  6090.83	1.023644e-01	3.664584e-01	-2.000775e+01	3.444244e+00	2.246297e+00	6.173454e+01	-1.910830e+01	4.704519e-01	1.629948e-01	
1  6081.6	1.262718e-01	3.615291e-01	-1.981048e+01	3.549661e+00	2.248759e+00	6.168728e+01	-1.910830e+01	4.513161e-01	1.870598e-01	
1  6076.66	2.184058e-01	3.338423e-01	-2.000849e+01	3.426039e+00	2.231838e+00	6.171573e+01	-1.910830e+01	3.873693e-01	2.786935e-01	
8  5933.08	1.889491e-01	3.201321e-01	-1.998782e+01	3.473777e+00	2.248371e+00	6.185890e+01	-1.910830e+01	4.303833e-01	2.493902e-01	
6  5904.73	2.040407e-01	3.301960e-01	-1.994837e+01	3.446086e+00	2.236224e+00	6.192499e+01	-1.910830e+01	4.056737e-01	2.640360e-01	
3  5869.37	2.457855e-01	3.157916e-01	-2.017392e+01	3.515042e+00	2.245757e+00	6.207722e+01	-1.910830e+01	3.783803e-01	3.057343e-01	
2  5836.14	2.498385e-01	3.234630e-01	-2.023161e+01	3.529868e+00	2.246881e+00	6.221106e+01	-1.910830e+01	3.668850e-01	3.095586e-01	
2  5797.6	2.326272e-01	3.467689e-01	-2.023771e+01	3.602430e+00	2.266720e+00	6.231990e+01	-1.910830e+01	3.604881e-01	2.926499e-01	
4  5605.45	2.306498e-01	2.657049e-01	-2.026267e+01	3.558987e+00	2.268896e+00	6.233292e+01	-1.910830e+01	4.434987e-01	2.907034e-01	
